date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:31:43	226670/226670	U-----	200	untouched ('')	image/jpeg	date:Fri,%2031%20Oct%202014%2019:09:23%20GMT	http://groupeleblancgroup.com/upload/photo/3J54FGQWYJ994KMLRMAJ-_0008__MG_0929.jpg	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/3J54FGQWYJ994KMLRMAJ-_0008__MG_0929.jpg	(from http://groupeleblancgroup.com/upload/photo/)
14:31:43	198082/198082	U-----	200	untouched ('')	image/jpeg	date:Fri,%2031%20Oct%202014%2014:15:57%20GMT	http://groupeleblancgroup.com/upload/photo/3V75ANR4RT0S9N0QHB8S-1-82BF5EF6-58DF-2420-D49B-DCF0D074BA61Photos_mixte_001.jpg	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/3V75ANR4RT0S9N0QHB8S-1-82BF5EF6-58DF-2420-D49B-DCF0D074BA61Photos_mixte_001.jpg	(from http://groupeleblancgroup.com/upload/photo/)
14:31:44	117128/117128	U-----	200	untouched ('')	image/jpeg	date:Tue,%2018%20May%202010%2004:00:00%20GMT	http://groupeleblancgroup.com/upload/photo/45CBFB37-06A5-23B2-0F05-60092E9D34E1-multi661.jpg	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/45CBFB37-06A5-23B2-0F05-60092E9D34E1-multi661.jpg	(from http://groupeleblancgroup.com/upload/photo/)
14:31:44	138327/138327	U-----	200	untouched ('')	image/jpeg	date:Tue,%2018%20May%202010%2004:00:00%20GMT	http://groupeleblancgroup.com/upload/photo/4A3B3826-CF43-39F7-EECD-0EEE670E1011-multi192.jpg	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/4A3B3826-CF43-39F7-EECD-0EEE670E1011-multi192.jpg	(from http://groupeleblancgroup.com/upload/photo/)
14:31:44	332424/332424	U-----	200	untouched ('')	image/png	date:Fri,%2031%20Oct%202014%2019:29:09%20GMT	http://groupeleblancgroup.com/upload/photo/4YCC20ZCIZQ4Y8KH1C12-5286.png	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/4YCC20ZCIZQ4Y8KH1C12-5286.png	(from http://groupeleblancgroup.com/upload/photo/)
14:31:45	45312/45312	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Nov%202014%2002:48:24%20GMT	http://groupeleblancgroup.com/upload/photo/5853FD846PYO4C9E3KMM-w3.jpg	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/5853FD846PYO4C9E3KMM-w3.jpg	(from http://groupeleblancgroup.com/upload/photo/)
14:31:45	195363/195363	U-----	200	untouched ('')	image/jpeg	date:Fri,%2031%20Oct%202014%2014:14:28%20GMT	http://groupeleblancgroup.com/upload/photo/5AU1ZMDLQY24DMGRY48Y-_0003__MG_0843.jpg	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/5AU1ZMDLQY24DMGRY48Y-_0003__MG_0843.jpg	(from http://groupeleblancgroup.com/upload/photo/)
14:31:45	1070/1070	U-----	200	untouched ('')	image/png	date:Wed,%2022%20Feb%202017%2006:13:07%20GMT	http://groupeleblancgroup.com/_autoindex/icons/unknown.png	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/_autoindex/icons/unknown.png	(from http://groupeleblancgroup.com/upload/photo/)
14:31:46	1228877/1228877	U-----	200	untouched ('')	image/jpeg	date:Tue,%2023%20May%202017%2018:21:53%20GMT	http://groupeleblancgroup.com/upload/photo/5MP61QFCZPTWRNVCW505-IMG_5013.JPG	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/5MP61QFCZPTWRNVCW505-IMG_5013.jpg	(from http://groupeleblancgroup.com/upload/photo/)
14:31:46	177228/177228	U-----	200	untouched ('')	image/jpeg	date:Fri,%2031%20Oct%202014%2008:20:59%20GMT	http://groupeleblancgroup.com/upload/photo/66HHNKFNV8M04SAMS36E-0960.jpg	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/66HHNKFNV8M04SAMS36E-0960.jpg	(from http://groupeleblancgroup.com/upload/photo/)
